call_id,caller,callee,start_time,end_time,duration_sec,call_type,country,plan_type,cost_usd,status,cell_tower_id,network_type,latitude,longitude
f873fbef-febf-4213-b2ad-59c87d36e7f3,0383541001988,3145074188720,2026-03-11T20:55:09,2026-03-11T21:03:25,496,data,US,prepaid,1.016,dropped,TOWER_4289,4G,29.088667,-74.288564
57b35621-f350-48aa-98d6-49a81c542b8f,6025952794318,9908823137424,2026-03-13T12:05:51,2026-03-13T12:26:09,1218,data,DE,prepaid,4.778,completed,TOWER_5175,4G,53.732391,7.555361
24872a84-6ec5-495e-a357-764566b2c6f3,5598132047192,8147165443426,2026-03-11T21:08:39,2026-03-11T21:26:49,1090,voice,DE,postpaid,5.192,failed,TOWER_4043,4G,49.198009,9.13532
c87538fa-9dcb-480d-9297-b5b8dffced19,3643862851161,0000279770047,2026-03-13T18:28:05,2026-03-13T18:55:22,1637,data,NG,postpaid,3.548,completed,TOWER_4821,5G,9.461531,5.004312
c378710e-b0c8-4df8-92fb-e9d20986aa65,6403642859834,7845724390505,2026-03-13T03:18:22,2026-03-13T03:40:27,1325,data,DE,prepaid,2.957,completed,TOWER_9620,3G,48.483444,11.448096
dec9d3ab-bbb4-4839-bbc1-89136ae3c709,7824133713867,8398241007781,2026-03-13T03:27:42,2026-03-13T03:38:30,648,data,UK,postpaid,2.375,failed,TOWER_1000,5G,57.926698,-2.14429
976c0b3e-4dec-4ea0-a345-e187acd2f520,1041948099057,9906163380662,2026-03-12T08:49:36,2026-03-12T09:18:10,1714,sms,IN,prepaid,4.648,completed,TOWER_4959,3G,11.228549,85.772142
248959f4-bf9a-448c-bf84-ecccaec06b68,4472553001662,8498622723960,2026-03-12T14:20:56,2026-03-12T14:35:07,851,sms,NG,prepaid,3.237,dropped,TOWER_4295,5G,6.045524,12.221401
8c630f4a-94e2-4b77-a0cd-262b286d62ed,7572330833406,5712451136922,2026-03-12T22:29:35,2026-03-12T22:36:44,429,data,DE,prepaid,1.824,completed,TOWER_1065,3G,48.933164,14.044026
9de0a1d2-454d-4bb6-8143-a8f2f3e0a966,6459158109498,2951225272473,2026-03-13T03:46:04,2026-03-13T04:13:48,1664,data,DE,postpaid,5.352,failed,TOWER_9294,5G,54.724811,7.999894
5f30acc1-808f-45ae-bf3d-97a3f3374c24,8787964957565,4644060792624,2026-03-12T08:48:55,2026-03-12T09:16:14,1639,data,BR,postpaid,4.221,failed,TOWER_2063,5G,-14.565268,-73.066077
db75b8b5-5fb7-4cc7-a22a-d3bd20a68eb6,7910666513888,2186913662860,2026-03-13T07:23:13,2026-03-13T07:35:12,719,voice,DE,postpaid,1.511,failed,TOWER_6524,4G,52.815057,12.60698
ca69b39e-ba51-46fe-b336-8e3316c4fbd5,1734827392080,7305315285341,2026-03-11T22:57:55,2026-03-11T23:15:06,1031,sms,UK,prepaid,3.852,failed,TOWER_7795,3G,54.79731,-5.973541
46b4eeeb-ea0d-4ed3-aaba-bc85446b0066,4790162914410,5592158541423,2026-03-12T06:08:56,2026-03-12T06:34:38,1542,data,NG,postpaid,4.256,completed,TOWER_9368,4G,9.992543,7.151892
46c69d6c-02a2-47c0-ac05-ae202d025ee2,1470129716615,1085264742528,2026-03-12T08:36:10,2026-03-12T08:41:25,315,voice,BR,postpaid,1.08,dropped,TOWER_6426,3G,-5.592517,-57.230927
cbd73d14-85c0-4bf9-9e85-18b577112961,8173343298091,2676060289132,2026-03-11T23:36:53,2026-03-11T23:46:22,569,voice,DE,postpaid,1.262,completed,TOWER_4840,3G,53.759891,11.232374
e9b251b0-f4f6-4467-a3f6-778f7de804d8,6883797484779,3162569578058,2026-03-12T02:38:00,2026-03-12T02:39:33,93,voice,BR,postpaid,0.24,completed,TOWER_5197,3G,3.164437,-62.051904
6561e999-c09c-45ce-b85e-26a4dd8d6846,2747886928809,6949261149410,2026-03-12T07:11:23,2026-03-12T07:40:36,1753,sms,BR,postpaid,7.996,dropped,TOWER_1313,3G,-23.229625,-62.000547
ed06fe90-a6bc-41c2-82a0-92c92e7f5c58,7449900407364,2333339009821,2026-03-12T23:16:56,2026-03-12T23:44:46,1670,sms,BR,prepaid,5.35,completed,TOWER_2404,4G,-4.882462,-44.724813
ee7fca4e-0bc0-42e3-878c-3f89747ac6d1,1883676816838,9663594921497,2026-03-13T00:50:07,2026-03-13T00:52:30,143,data,UK,prepaid,0.586,failed,TOWER_5989,4G,56.695019,0.596663
1576e78b-2985-4086-b1d8-99fa7a30f3c9,7964140650236,6988987223285,2026-03-12T16:00:00,2026-03-12T16:27:12,1632,sms,BR,prepaid,2.159,completed,TOWER_6560,4G,-18.291905,-62.579278
b64d6c2c-50ca-4f47-a29b-f8708a6f6665,9337637049040,9710300501958,2026-03-11T23:48:23,2026-03-11T23:52:15,232,sms,US,postpaid,1.141,completed,TOWER_5325,3G,37.182705,-124.541229
5481e430-7644-4205-b18f-5f5daf7dfebc,9430582864589,5370357564710,2026-03-13T09:20:26,2026-03-13T09:31:06,640,voice,DE,postpaid,1.386,dropped,TOWER_8475,5G,50.944076,11.590555
8355f31b-2342-4ea0-9c14-1d8cecfbec2f,0651910848813,9663534572104,2026-03-13T11:01:23,2026-03-13T11:04:37,194,data,DE,postpaid,0.961,dropped,TOWER_7314,4G,50.486484,7.970739
09820d2b-6d5d-4097-9d82-cafb3cc3ffe5,7288253034657,0645441417076,2026-03-13T10:43:37,2026-03-13T11:07:58,1461,sms,NG,postpaid,4.339,completed,TOWER_1663,5G,9.845426,10.043443
a638972e-6d99-44cd-8a98-1327b27dbb72,9583430021152,1815445677615,2026-03-12T04:03:36,2026-03-12T04:07:46,250,data,BR,postpaid,1.182,completed,TOWER_5843,4G,-31.289581,-38.235049
04c0506e-07fe-447b-8dc7-5a67f594dd32,5980892743582,6680760710571,2026-03-13T05:21:43,2026-03-13T05:48:46,1623,voice,US,prepaid,2.323,failed,TOWER_4291,5G,46.045212,-82.899905
3f96ec4b-95b1-44ce-9999-d6d4f518dcca,0659909605302,2556502690738,2026-03-12T04:44:13,2026-03-12T04:52:11,478,data,NG,prepaid,1.935,completed,TOWER_4498,5G,12.918921,12.817186
c7a634a5-3f54-41e4-beb1-1ff8720a6ea5,5473920660799,8742441568009,2026-03-13T00:14:12,2026-03-13T00:42:08,1676,data,US,postpaid,6.993,completed,TOWER_6781,4G,32.684058,-113.728884
9918e3cc-1511-43df-9a75-f8f76732323a,4192592016224,6624811729161,2026-03-12T05:09:14,2026-03-12T05:33:27,1453,sms,UK,prepaid,4.062,failed,TOWER_7779,5G,53.491838,-1.887839
d6f3d663-f54f-4ece-8a25-0648c02d155f,0986483925364,0143259148422,2026-03-13T03:25:59,2026-03-13T03:35:47,588,data,UK,postpaid,2.772,failed,TOWER_7167,5G,55.540298,-4.229584
f5ea89a3-0d28-4a95-a4ed-bc77c9a5e766,2976266674618,5867748625010,2026-03-12T20:21:53,2026-03-12T20:41:04,1151,data,IN,prepaid,3.191,failed,TOWER_2223,3G,23.853315,94.594916
d2b86804-20d5-4251-971c-1c7798235b97,2949337463442,0963035680938,2026-03-12T09:13:45,2026-03-12T09:29:34,949,voice,BR,prepaid,2.306,dropped,TOWER_6010,3G,-10.856761,-59.077573
a55835fe-6fdb-4939-94db-7c238c373bbd,0677672982481,6543897701903,2026-03-12T04:23:16,2026-03-12T04:43:21,1205,sms,DE,prepaid,2.218,dropped,TOWER_6534,4G,51.745543,7.221039
07eb41c8-4f2a-4e14-b0a4-21f67efed1be,4393903139217,1722874784554,2026-03-12T10:51:42,2026-03-12T11:18:57,1635,data,UK,prepaid,5.55,failed,TOWER_5920,3G,58.927175,-5.049868
5d186ece-aa66-4f50-9052-bc1b246d210a,3012100616063,3181031362734,2026-03-12T20:14:11,2026-03-12T20:18:37,266,voice,US,postpaid,1.121,dropped,TOWER_2576,3G,38.132921,-72.843455
9225de1b-47bc-4445-8b73-24ed7dbdb27c,4455898648361,4267206763395,2026-03-13T00:33:54,2026-03-13T00:45:23,689,data,BR,prepaid,1.2,dropped,TOWER_1848,5G,-3.313805,-67.019449
f25c8ee6-4e42-4265-a1b4-7d8566c3c973,9683560062741,6518650569187,2026-03-13T14:55:15,2026-03-13T14:59:05,230,data,NG,prepaid,0.574,failed,TOWER_4792,5G,13.935092,14.624653
fd26bd8d-dde6-4794-ba68-674e6792c362,2077886441266,6696572226706,2026-03-12T10:18:58,2026-03-12T10:22:38,220,data,US,postpaid,1.031,dropped,TOWER_3690,5G,34.944432,-70.884314
64a28e58-3be1-4b18-a897-7a37897f6bc7,1195339446340,5942505767526,2026-03-12T04:16:09,2026-03-12T04:16:32,23,voice,IN,postpaid,0.091,dropped,TOWER_5805,3G,36.671553,68.66914
fd02ed35-dd8b-427c-980d-235fda18e9f4,3146079377606,2766131535796,2026-03-12T16:20:49,2026-03-12T16:32:07,678,sms,DE,postpaid,3.132,dropped,TOWER_8649,5G,48.454347,10.427724
66104cc4-bf84-449a-9ce3-27633c36b6d3,2291224896279,3285810357121,2026-03-13T09:32:48,2026-03-13T09:56:29,1421,data,UK,prepaid,5.239,failed,TOWER_4388,3G,53.129176,-7.393899
70777035-c88e-48b6-ad32-ee8a38534008,5066326448636,9078887695934,2026-03-13T03:37:28,2026-03-13T03:40:16,168,sms,IN,prepaid,0.193,completed,TOWER_7406,3G,10.808119,88.713375
dff9ce71-bd0e-4055-832c-c9e392b4390f,6967744057066,8380110059149,2026-03-13T14:19:58,2026-03-13T14:38:17,1099,data,DE,prepaid,4.282,dropped,TOWER_9017,3G,52.631979,11.246346
9732bccf-05d6-46e4-9f36-45134f4b24ad,9920818007859,3548888409289,2026-03-12T15:28:51,2026-03-12T15:30:38,107,data,NG,postpaid,0.323,dropped,TOWER_9552,5G,12.509226,5.148104
ff8cc0dd-e128-45d2-a1e1-815bae63b709,3231856361125,3258668115398,2026-03-12T09:18:31,2026-03-12T09:30:07,696,data,BR,postpaid,0.833,completed,TOWER_6366,4G,-33.104516,-52.673696
ead0eb8e-49f6-4fc1-9e90-f0a7349b1f10,5430480417130,5475980304349,2026-03-13T00:13:59,2026-03-13T00:36:26,1347,data,DE,postpaid,3.584,failed,TOWER_9369,4G,54.678691,13.222123
61df4835-01aa-49b2-aea0-884ec0870473,8326501929694,9671557347396,2026-03-13T04:10:12,2026-03-13T04:11:59,107,sms,IN,postpaid,0.191,completed,TOWER_6948,4G,26.562687,81.1506
8f1fe14e-83d7-4314-b1bb-1a254e939ba7,8523706958845,4261807270695,2026-03-13T02:00:35,2026-03-13T02:25:53,1518,data,DE,prepaid,4.309,failed,TOWER_1085,4G,52.713007,11.072914
0e3d074f-726a-4257-98a3-b5aa54289de2,0297327410261,4378575636222,2026-03-12T01:06:39,2026-03-12T01:23:46,1027,voice,NG,prepaid,4.624,failed,TOWER_9511,3G,9.616372,7.108468
fcad7ae6-b061-420e-9dec-7880b48224e5,7095914623238,3957705955020,2026-03-12T16:33:43,2026-03-12T16:59:24,1541,voice,NG,postpaid,2.961,dropped,TOWER_9444,4G,4.804317,13.567391
d985f65d-f449-4755-9eeb-ba501f47c786,1439311344006,0902531324101,2026-03-12T18:59:33,2026-03-12T19:09:50,617,voice,US,prepaid,0.84,dropped,TOWER_9489,3G,31.487872,-76.18673
6bb8dcc5-6d98-4748-a1e1-8d8fb16af430,6121628474905,4563317790616,2026-03-13T09:49:59,2026-03-13T10:09:44,1185,sms,IN,postpaid,4.31,dropped,TOWER_7202,3G,12.48622,96.637407
a22dc1ea-c24b-4f3e-bbc2-55444d83f38d,7531346373675,2223439347816,2026-03-11T22:12:41,2026-03-11T22:25:59,798,sms,UK,postpaid,2.342,dropped,TOWER_1783,4G,55.646863,1.875187
0eef49f9-10f2-477e-9794-705cc7b180ac,2402629340042,4981496303160,2026-03-13T00:25:46,2026-03-13T00:52:30,1604,sms,DE,prepaid,4.007,failed,TOWER_3101,3G,50.584388,13.394515
0599b4c2-2287-4072-b459-8acfb3a3b81b,7777328563927,2016590730993,2026-03-13T10:27:44,2026-03-13T10:35:38,474,data,DE,prepaid,1.547,dropped,TOWER_3648,3G,53.154276,6.773483
f9de7bcb-5a24-4651-ab33-56b7380d8adb,6044157618566,3707227915322,2026-03-13T07:41:48,2026-03-13T07:43:33,105,voice,BR,postpaid,0.234,failed,TOWER_4865,3G,-28.629054,-63.055444
83f2f899-f5a4-49e6-bf09-4f6a5301e11b,0475144603493,8987352379168,2026-03-11T19:31:59,2026-03-11T19:49:21,1042,sms,BR,prepaid,4.996,failed,TOWER_7297,5G,-31.68104,-60.775266
a32480d3-d31c-47a2-89e7-9e10cbc92ec9,8916581237341,4006252724291,2026-03-11T20:41:35,2026-03-11T21:00:29,1134,sms,IN,postpaid,1.316,dropped,TOWER_2995,3G,28.775671,76.970485
186ed2b5-c0b9-430d-8575-b51c5c4ba7ef,7216065539581,6807151814248,2026-03-13T00:45:57,2026-03-13T00:48:45,168,voice,NG,prepaid,0.75,completed,TOWER_9267,3G,8.004582,6.137156
64db663e-dcc6-4cfd-a5d7-7ad037c10a78,3597823496217,4431625156535,2026-03-13T03:48:45,2026-03-13T04:11:05,1340,voice,BR,postpaid,3.039,failed,TOWER_7843,4G,-27.366675,-40.971626
cb18f31c-3f10-4ce2-9d02-2b6df2df52f2,5160835424277,3075532328235,2026-03-12T07:35:01,2026-03-12T07:59:41,1480,sms,US,prepaid,2.247,completed,TOWER_7102,4G,33.855636,-85.517453
039fb763-e84c-47fc-8ee7-283a56a1763f,4930315085890,9543677989643,2026-03-12T10:29:08,2026-03-12T10:50:28,1280,sms,IN,postpaid,1.613,failed,TOWER_7753,4G,16.471949,69.567337
f42cb855-1c78-48b4-88a8-c5e8c20b7bb7,1760031878700,1662227573363,2026-03-12T13:24:45,2026-03-12T13:50:45,1560,sms,US,prepaid,4.956,dropped,TOWER_7313,5G,44.057883,-108.49407
47c8e545-5d55-4b33-82a2-6fb6c9f2f1ea,4409511960509,5620692222534,2026-03-12T13:48:50,2026-03-12T14:15:37,1607,data,US,postpaid,7.023,completed,TOWER_9212,5G,39.976075,-66.086403
b8ef6c56-18a4-4c94-91d7-abfc72cee058,2562107031357,8621161938879,2026-03-12T08:34:57,2026-03-12T08:56:56,1319,data,UK,prepaid,1.922,dropped,TOWER_2917,5G,54.978457,-5.742623
1d8134bb-57c5-4cd0-b0ea-18feeca2109d,1486453447318,6413646839336,2026-03-13T12:53:24,2026-03-13T13:01:19,475,sms,UK,prepaid,1.094,dropped,TOWER_7386,3G,51.980743,0.458035
0e452981-57b6-4ced-abbe-431c5d1983b2,5723414060289,2116336102002,2026-03-12T14:47:52,2026-03-12T15:03:48,956,voice,IN,prepaid,4.592,failed,TOWER_4597,5G,29.631074,86.347628
8ff1683a-6bce-4ba6-9a6c-9dc1b09c8436,8043059998898,4582282102110,2026-03-12T02:02:51,2026-03-12T02:23:07,1216,voice,BR,prepaid,5.187,failed,TOWER_3708,3G,-21.143212,-66.847235
f522a4af-55fd-4195-b717-b033b13bc795,9804516358315,9307642512782,2026-03-12T02:49:23,2026-03-12T03:06:27,1024,data,IN,postpaid,5.079,failed,TOWER_4059,4G,27.963987,86.856635
bbb02c10-5611-46f0-916c-df3ce1928baa,1840255152999,9929881982332,2026-03-12T22:21:22,2026-03-12T22:36:21,899,sms,NG,prepaid,3.963,completed,TOWER_6880,4G,12.669819,7.58081
ea7533d6-44ad-4ed6-a654-ebe94481b79d,4180578746237,2736869298440,2026-03-12T03:34:50,2026-03-12T04:00:43,1553,sms,US,postpaid,3.653,dropped,TOWER_1818,4G,41.023953,-91.326491
a723e5b0-90ff-445d-8edc-ed9114c57e25,0310482390175,3266812134503,2026-03-12T04:39:52,2026-03-12T04:57:28,1056,voice,NG,postpaid,1.526,dropped,TOWER_9590,5G,8.744999,6.003269
7be6f228-44e7-4825-8eeb-e40362e73b1b,6480044266065,6706440980706,2026-03-13T14:24:17,2026-03-13T14:25:52,95,data,NG,postpaid,0.158,dropped,TOWER_5565,5G,8.119,8.459045
cb679299-9f64-4df3-808b-c90e3bfb6d23,7338570051785,5012148460098,2026-03-13T12:38:58,2026-03-13T12:40:02,64,data,NG,postpaid,0.087,failed,TOWER_3809,3G,12.656398,4.347099
9b701b3b-4b72-4df0-94c6-4aecb4b53234,4833571702619,7742333493964,2026-03-11T20:15:51,2026-03-11T20:22:06,375,voice,US,postpaid,1.337,dropped,TOWER_4255,4G,43.565888,-111.207258
b7747216-b9fb-49bd-9fbc-089f86c077e5,5449969280863,9235332131284,2026-03-12T23:06:56,2026-03-12T23:29:53,1377,data,BR,prepaid,3.503,dropped,TOWER_3455,3G,-27.741754,-57.997456
c3d3dff4-583f-4e03-a353-7e664a1786d8,8028924204094,7097278042002,2026-03-12T18:18:36,2026-03-12T18:37:37,1141,data,BR,postpaid,2.336,completed,TOWER_4779,3G,-15.139195,-53.527797
006483ee-3a3f-4383-adbe-72e33ba30597,4380089189149,7026146327686,2026-03-12T17:38:41,2026-03-12T17:59:32,1251,data,UK,postpaid,5.68,dropped,TOWER_1293,3G,52.845065,-3.229909
7cfa3784-7c09-43ac-8ba5-d91c34ff920a,6097932511029,8390666805563,2026-03-13T07:57:42,2026-03-13T08:21:08,1406,voice,UK,postpaid,3.334,dropped,TOWER_2262,3G,53.136972,-0.362819
9fd805cf-e42d-42e8-9fa9-c5ca772595ea,0799806215953,4920195379230,2026-03-12T06:32:33,2026-03-12T07:01:49,1756,data,IN,postpaid,7.634,completed,TOWER_9326,5G,9.360787,69.541011
1935d701-7c37-402e-b9c9-953b996e55b3,3787259395384,4261486118835,2026-03-13T09:32:26,2026-03-13T09:34:59,153,voice,UK,postpaid,0.331,completed,TOWER_1493,5G,54.923536,-4.05128
6d9a9de3-495b-4da7-885b-7720bae2d619,8967782895049,5230199861136,2026-03-12T16:44:21,2026-03-12T17:04:24,1203,voice,NG,postpaid,5.938,failed,TOWER_2120,4G,11.187595,12.546215
f4c85af8-9d02-4796-adf2-edb9434b05f0,0369357941736,6073815483277,2026-03-12T04:15:00,2026-03-12T04:21:30,390,voice,US,prepaid,1.808,dropped,TOWER_7951,4G,48.849267,-117.923657
b89d32f5-c562-4ea3-b829-c44284713eea,3976263200584,1515451887939,2026-03-12T12:30:23,2026-03-12T12:37:24,421,data,BR,postpaid,2.031,dropped,TOWER_3613,5G,-6.212266,-68.815157
cc537b1e-6e0b-4a53-b215-5237addf0e7f,7131294841416,9548320274091,2026-03-13T09:08:38,2026-03-13T09:19:36,658,voice,US,prepaid,3.212,failed,TOWER_9350,3G,45.967782,-121.384072
fe4dc160-b836-4755-a606-6dcf06e6c61f,0126821995633,7378695229343,2026-03-13T16:46:02,2026-03-13T16:59:33,811,sms,DE,prepaid,1.751,dropped,TOWER_9241,5G,50.797612,8.341388
da973784-5235-4c76-91e0-6db5f47e2033,4129874215382,2509210714529,2026-03-13T13:43:11,2026-03-13T13:47:57,286,sms,BR,prepaid,0.371,completed,TOWER_5816,4G,-20.967136,-50.582642
c794eb4d-4426-4e18-baf7-b1aed430de08,4342627110947,5058269884052,2026-03-11T19:19:08,2026-03-11T19:21:46,158,sms,NG,postpaid,0.648,failed,TOWER_5967,5G,11.737573,10.696668
8bd459de-02e0-40eb-959d-8a8c1913fc4f,8430912996023,0541539783573,2026-03-13T13:16:03,2026-03-13T13:17:12,69,sms,DE,postpaid,0.122,completed,TOWER_4832,3G,48.259685,7.106324
ff4f7f3a-fa3e-4e60-afe3-d05e054ecca5,2242218221759,4545346311229,2026-03-11T23:39:18,2026-03-11T23:43:46,268,data,NG,postpaid,0.641,dropped,TOWER_3385,4G,6.867414,8.881707
2aea0054-f8aa-4008-96f3-d96f6a4df039,1375509936435,5903740489554,2026-03-13T14:10:42,2026-03-13T14:38:23,1661,sms,IN,prepaid,6.751,completed,TOWER_5953,3G,10.733996,86.947998
f68b29b4-b265-43e3-8939-d61d532e08ee,9295474685943,6439873190187,2026-03-12T02:22:27,2026-03-12T02:45:48,1401,voice,DE,postpaid,1.683,completed,TOWER_8964,4G,49.589935,9.758791
b008a130-bc55-4038-acfa-d4337fb76b0c,6446291244206,3283402717616,2026-03-12T06:58:11,2026-03-12T07:16:04,1073,sms,IN,prepaid,3.713,dropped,TOWER_2974,5G,22.56295,79.270462
1a09ce68-5e08-40b7-9f1e-9f25ec8be509,0495129559554,3706087079479,2026-03-12T10:25:08,2026-03-12T10:51:17,1569,sms,IN,prepaid,3.954,completed,TOWER_9917,4G,16.03256,79.703194
3ec196bf-a869-46f4-b8f5-01d29f438f69,6608930190907,4724881928248,2026-03-11T22:14:26,2026-03-11T22:23:57,571,data,NG,prepaid,2.821,completed,TOWER_2182,5G,6.064031,4.859752
d62a793e-9b9f-4c1e-a9f6-65b3c9f16258,0343000155496,5202929772296,2026-03-13T02:51:45,2026-03-13T02:58:38,413,voice,IN,postpaid,2.039,dropped,TOWER_2885,3G,9.100575,74.845955
ef961a0a-6968-4088-a49f-f7af8a0aecd6,4110688885369,2560659721932,2026-03-12T18:14:29,2026-03-12T18:43:33,1744,data,NG,prepaid,1.82,failed,TOWER_8569,5G,8.098526,9.290879
6525981f-9f1d-474a-ba38-311b24894b9d,9196866389467,2375786839755,2026-03-12T10:57:00,2026-03-12T11:21:42,1482,data,US,postpaid,2.14,dropped,TOWER_1854,5G,26.58799,-91.763513
29cef076-4392-4d3b-b949-8818bd00cc0f,1296696116485,6487031968798,2026-03-12T02:50:15,2026-03-12T03:05:03,888,data,US,prepaid,3.943,failed,TOWER_8032,3G,34.864252,-67.08575
d07ef775-3e8d-4db5-a0dc-452725713865,5119024615912,9191361784532,2026-03-12T16:05:41,2026-03-12T16:31:50,1569,voice,IN,prepaid,6.995,completed,TOWER_9099,4G,16.118697,73.514711
8c3c4199-8ec1-4ff1-867d-5019bbd9f8ed,6104808368734,1109610402039,2026-03-13T09:48:36,2026-03-13T09:58:24,588,voice,US,postpaid,0.706,dropped,TOWER_1751,3G,41.002202,-69.971543
a517818c-e5ab-4963-a72e-c0248e5e3a3c,8343542888348,0407745824038,2026-03-13T04:13:43,2026-03-13T04:14:16,33,data,UK,postpaid,0.132,dropped,TOWER_6675,3G,57.487581,-5.457456
8b7d4634-3302-4577-9a02-b9f913dbd641,4770862346635,3051492420046,2026-03-12T23:44:52,2026-03-13T00:06:58,1326,sms,UK,postpaid,1.352,dropped,TOWER_7240,4G,56.31911,-1.816354
dd390766-9773-40b4-b2fa-128136fb051c,0034367963974,4389588253647,2026-03-13T08:00:20,2026-03-13T08:04:46,266,sms,UK,prepaid,0.726,completed,TOWER_2032,4G,54.250588,1.415993
df5e7b3c-ad68-4e39-9676-2e8803224606,0646019270819,3878820766238,2026-03-13T11:01:39,2026-03-13T11:30:47,1748,data,US,prepaid,2.255,failed,TOWER_1384,5G,27.43295,-120.70215
2d50b17f-c4a0-4cb6-ab35-0cb70892ae70,7671972018155,1023704880990,2026-03-12T07:03:53,2026-03-12T07:27:16,1403,sms,UK,postpaid,4.752,failed,TOWER_4048,5G,53.609092,-6.632042
e28c967b-f219-4b7b-b25c-a4602e4f4ee9,4851292723499,0398818059693,2026-03-12T16:59:40,2026-03-12T17:28:17,1717,sms,DE,prepaid,7.676,failed,TOWER_9485,5G,49.886959,7.323157
ab810329-5948-4de0-b605-6b640afa4c56,4121167708256,9226167475651,2026-03-11T20:38:34,2026-03-11T20:59:26,1252,sms,UK,prepaid,1.266,dropped,TOWER_6639,4G,55.821931,1.337153
cff4b798-4d95-4a8f-b836-6eeb2efc6ca8,4854773187932,3120192324568,2026-03-11T19:18:17,2026-03-11T19:40:23,1326,data,IN,postpaid,3.271,failed,TOWER_6362,3G,31.434665,90.625142
c5c1c2f6-b03a-437a-bf5d-5f5303a688d8,3956443089627,5895947662312,2026-03-12T10:28:52,2026-03-12T10:49:05,1213,data,DE,postpaid,3.456,failed,TOWER_1163,4G,50.601424,14.711514
4c03d489-0ac9-4b68-bffa-ba0cd31eecf9,8545279490790,1717886847424,2026-03-13T06:51:20,2026-03-13T07:10:32,1152,sms,UK,prepaid,1.84,failed,TOWER_2740,4G,51.851689,-7.607212
f7d16a7c-ef36-491b-9e50-3a4346acabf3,0491576234239,4225827997821,2026-03-11T21:01:40,2026-03-11T21:05:20,220,sms,US,postpaid,0.221,dropped,TOWER_2776,3G,34.442292,-86.985902
9a4196ad-b6ff-4a4f-8d6c-e4b94e318bd2,1082989745903,6687462335842,2026-03-13T00:16:24,2026-03-13T00:29:48,804,voice,US,prepaid,2.049,completed,TOWER_9748,3G,44.938591,-88.230002
07474081-18af-4613-b7b3-b8d1073b8c13,4325806019726,3837487317682,2026-03-12T09:21:28,2026-03-12T09:38:42,1034,voice,IN,prepaid,1.651,dropped,TOWER_3784,3G,24.275581,86.008505
75b15dbe-f87f-4924-8f5a-6f3df90c293f,1350593197438,6903946307181,2026-03-12T11:13:37,2026-03-12T11:26:28,771,voice,US,postpaid,0.835,dropped,TOWER_2978,4G,35.472232,-74.244661
a89554d6-2aae-4e5e-b643-ae90e411495d,4345964534214,2076773715014,2026-03-12T07:12:00,2026-03-12T07:25:49,829,sms,NG,postpaid,3.115,completed,TOWER_5007,5G,7.741785,14.238233
76beff58-0f0e-440f-8021-7abeaa3dbe97,4937476681683,5753230684939,2026-03-12T05:38:37,2026-03-12T05:45:33,416,data,DE,prepaid,0.591,completed,TOWER_8556,5G,49.487674,11.180207
12e3da62-207d-4ecf-bcdb-00c2d8ee3313,2621847164063,4222913405398,2026-03-13T11:43:02,2026-03-13T12:12:19,1757,data,IN,postpaid,3.339,completed,TOWER_9573,3G,12.505642,81.218044
a37ee27c-645c-4095-9b18-82887224b316,2975345661345,8656673562685,2026-03-12T00:22:49,2026-03-12T00:50:49,1680,voice,BR,postpaid,3.154,dropped,TOWER_1637,5G,1.661638,-73.908985
98a6aa1c-f43a-4fe5-b99a-b548b161f7ca,8172571873133,2130040656111,2026-03-13T12:43:38,2026-03-13T12:58:05,867,voice,US,postpaid,2.453,dropped,TOWER_9200,3G,40.416713,-106.36475
556014ab-4f00-4445-995a-e7275e8bc00f,1217071660908,1774058946244,2026-03-13T06:35:38,2026-03-13T06:58:57,1399,voice,UK,prepaid,2.914,dropped,TOWER_9608,5G,53.284453,-5.672808
62675e17-1c41-49ce-8f10-792ece70dfb9,3917745038306,2494171421887,2026-03-13T02:35:46,2026-03-13T02:46:11,625,data,UK,postpaid,1.646,dropped,TOWER_6855,5G,54.808761,-7.130618
59f3c625-8fd0-40ff-82b4-55c540ef8cb7,0365616177821,2717455004824,2026-03-12T21:36:53,2026-03-12T22:06:16,1763,voice,US,prepaid,6.968,failed,TOWER_1544,3G,38.469524,-121.62384
3f0342f7-48d8-43a5-bed3-085ba4dc365e,2211429310687,0115729805470,2026-03-12T18:13:19,2026-03-12T18:27:57,878,data,BR,prepaid,4.21,failed,TOWER_3308,3G,-28.915872,-49.727463
9ef70093-89f5-462d-82cf-7b69acb0b76b,8193555637351,6639441539227,2026-03-12T07:16:19,2026-03-12T07:34:35,1096,voice,DE,postpaid,3.833,failed,TOWER_5462,5G,52.312126,9.685489
63ad1e18-5c4b-453c-939f-787e2e515332,9454142062529,7846688335207,2026-03-13T00:03:51,2026-03-13T00:11:51,480,voice,US,postpaid,0.859,dropped,TOWER_1460,3G,34.638343,-101.031714
55d6a9ec-7c27-4058-8656-dfcc6b49fff1,9678179644660,9292657969820,2026-03-12T14:21:52,2026-03-12T14:40:31,1119,voice,DE,postpaid,4.795,failed,TOWER_4809,3G,47.888653,6.275676
879823dc-959f-453a-92ef-65a22cbeae2a,1023947076498,1517010439791,2026-03-12T14:22:49,2026-03-12T14:46:20,1411,sms,DE,prepaid,2.813,completed,TOWER_4920,4G,53.441864,12.789139
